703.6000	0.0595585
703.5000	0.0594722
703.4000	0.0593183
703.3000	0.0592141
703.2000	0.0591277
703.1000	0.0590038
703.0000	0.0589974
702.9000	0.0590526
702.8000	0.0591639
702.7000	0.0593503
702.6000	0.0596586
702.5000	0.0598942
702.4000	0.0600714
702.3000	0.0602566
702.2000	0.0603219
702.1000	0.0603106
702.0000	0.0601763
701.9000	0.0600035
701.8000	0.0597374
701.7000	0.0594369
701.6000	0.0591708
701.5000	0.0589787
701.4000	0.0588971
701.3000	0.0588022
701.2000	0.0588515
701.1000	0.0589206
701.0000	0.0590511
700.9000	0.059195
700.8000	0.0594496
700.7000	0.0596552
700.6000	0.0598623
700.5000	0.0600555
700.4000	0.0602191
700.3000	0.0602789
700.2000	0.0602812
700.1000	0.0602658
700.0000	0.0602374
699.9000	0.060193
699.8000	0.0600565
699.7000	0.0599157
699.6000	0.0597486
699.5000	0.0596249
699.4000	0.0595402
699.3000	0.0595435
699.2000	0.0595819
699.1000	0.0596585
699.0000	0.059832
698.9000	0.0600347
698.8000	0.0602171
698.7000	0.0604118
698.6000	0.0606176
698.5000	0.0607653
698.4000	0.0608293
698.3000	0.0609338
698.2000	0.0609558
698.1000	0.0608699
698.0000	0.0608109
697.9000	0.0607822
697.8000	0.0606778
697.7000	0.0605926
697.6000	0.0605357
697.5000	0.060332
697.4000	0.0601482
697.3000	0.0601029
697.2000	0.0599567
697.1000	0.0598469
697.0000	0.0598543
696.9000	0.0598302
696.8000	0.0597573
696.7000	0.0599297
696.6000	0.0601504
696.5000	0.0602957
696.4000	0.0605082
696.3000	0.0606868
696.2000	0.0607912
696.1000	0.060842
696.0000	0.0609171
695.9000	0.0608192
695.8000	0.0606849
695.7000	0.0605388
695.6000	0.060381
695.5000	0.0602084
695.4000	0.0600741
695.3000	0.0600619
695.2000	0.060113
695.1000	0.060218
695.0000	0.0603713
694.9000	0.0606113
694.8000	0.0608171
694.7000	0.0609277
694.6000	0.0609793
694.5000	0.0608969
694.4000	0.0607644
694.3000	0.0606022
694.2000	0.0604748
694.1000	0.0603146
694.0000	0.0601761
693.9000	0.0600758
693.8000	0.0599831
693.7000	0.0598479
693.6000	0.0596593
693.5000	0.0595703
693.4000	0.0594001
693.3000	0.0592466
693.2000	0.0591409
693.1000	0.0591822
693.0000	0.0592789
692.9000	0.0595179
692.8000	0.0597987
692.7000	0.0599818
692.6000	0.0601312
692.5000	0.0601855
692.4000	0.0602268
692.3000	0.0601818
692.2000	0.0601455
692.1000	0.0600781
692.0000	0.0600132
691.9000	0.0599595
691.8000	0.0599991
691.7000	0.0601346
691.6000	0.0603564
691.5000	0.0605909
691.4000	0.0607662
691.3000	0.0609548
691.2000	0.0611483
691.1000	0.0612201
691.0000	0.0612643
690.9000	0.0613146
690.8000	0.0611821
690.7000	0.0609949
690.6000	0.0608663
690.5000	0.060668
690.4000	0.0604252
690.3000	0.0602669
690.2000	0.0600772
690.1000	0.0598921
690.0000	0.0598491
689.9000	0.0598505
689.8000	0.0599604
689.7000	0.0601829
689.6000	0.060395
689.5000	0.0605783
689.4000	0.0607922
689.3000	0.0608632
689.2000	0.0608461
689.1000	0.0608814
689.0000	0.0608855
688.9000	0.0607929
688.8000	0.0607526
688.7000	0.0607926
688.6000	0.0607457
688.5000	0.0607846
688.4000	0.0609283
688.3000	0.0610994
688.2000	0.0611118
688.1000	0.0611791
688.0000	0.061174
687.9000	0.0610952
687.8000	0.0610893
687.7000	0.0611682
687.6000	0.0612215
687.5000	0.06122
687.4000	0.0612859
687.3000	0.061305
687.2000	0.0613603
687.1000	0.0614312
687.0000	0.0615134
686.9000	0.0614974
686.8000	0.0613659
686.7000	0.0612665
686.6000	0.0612096
686.5000	0.0611456
686.4000	0.0611956
686.3000	0.0613492
686.2000	0.0614217
686.1000	0.0614802
686.0000	0.0616453
685.9000	0.0617328
685.8000	0.0617033
685.7000	0.0617506
685.6000	0.0617441
685.5000	0.0616898
685.4000	0.0616167
685.3000	0.0615966
685.2000	0.0614918
685.1000	0.0613896
685.0000	0.0612622
684.9000	0.0611601
684.8000	0.061101
684.7000	0.0610762
684.6000	0.0611287
684.5000	0.0612265
684.4000	0.0613557
684.3000	0.0614872
684.2000	0.0616667
684.1000	0.0618015
684.0000	0.0618701
683.9000	0.0618794
683.8000	0.0618856
683.7000	0.0618539
683.6000	0.0618399
683.5000	0.0618694
683.4000	0.061994
683.3000	0.0620814
683.2000	0.0621495
683.1000	0.0622405
683.0000	0.062314
682.9000	0.062339
682.8000	0.0623847
682.7000	0.0624296
682.6000	0.0623896
682.5000	0.062351
682.4000	0.0623012
682.3000	0.0622187
682.2000	0.0621005
682.1000	0.0619725
682.0000	0.0618866
681.9000	0.0617948
681.8000	0.061723
681.7000	0.0617007
681.6000	0.0617208
681.5000	0.0617109
681.4000	0.0617584
681.3000	0.0618205
681.2000	0.0618104
681.1000	0.0618407
681.0000	0.0618993
